Order ID,Customer Name,Category,Sub Category,,
OD8152,Krithika,Food Grains,Rice,,
OD8153,Adavan,Oil & Masala,Masalas,,
OD8154,Hafiz,Beverages,Health Drinks,,
OD8155,Jonas,Fruits & Veggies,Organic Fruits,,
OD8156,Mathew,"Eggs, Meat & Fish",Mutton,,
OD8157,James,Fruits & Veggies,Organic Fruits,,
OD8158,Mathew,Beverages,Soft Drinks,,
OD8159,Arutra,Bakery,Cakes,,
OD8160,Sundar,Fruits & Veggies,Organic Vegetables,,
OD8161,Sudeep,Food Grains,Dals & Pulses,,
OD8162,Yadav,Oil & Masala,Spices,,
OD8163,Rumaiza,Fruits & Veggies,Organic Vegetables,,
OD8164,Peer,"Eggs, Meat & Fish",Chicken,,
OD8165,Vinne,Food Grains,Organic Staples,,
OD8166,Sabeela,Oil & Masala,Spices,,
OD8167,Jackson,Fruits & Veggies,Fresh Fruits,,
OD8168,James,Bakery,Cakes,,
OD8169,Shah,Food Grains,Rice,,
OD8170,Amrish,Bakery,Cakes,,
OD8171,Adavan,Beverages,Soft Drinks,,
OD8172,Anu,Oil & Masala,Spices,,
OD8173,Vidya,Snacks,Cookies,,
OD8174,Vince,Oil & Masala,Masalas,,
OD8175,Esther,Beverages,Soft Drinks,,
OD8176,Alan,Oil & Masala,Edible Oil & Ghee,,
OD8177,Vinne,Snacks,Noodles,,
OD8178,Harish,Fruits & Veggies,Organic Fruits,,
OD8179,Vinne,Oil & Masala,Edible Oil & Ghee,,
OD8180,Komal,Snacks,Chocolates,,
OD8181,Peer,Bakery,Biscuits,,
OD8182,Komal,Oil & Masala,Masalas,,
OD8183,Ridhesh,Food Grains,Atta & Flour,,
OD8184,Veena,Beverages,Health Drinks,,
OD8185,Hafiz,Snacks,Noodles,,
OD8186,Ram,Beverages,Health Drinks,,
OD8187,Surya,"Eggs, Meat & Fish",Fish,,
OD8188,Hafiz,Fruits & Veggies,Organic Fruits,,
OD8189,Aditi,Beverages,Health Drinks,,
OD8190,Yusuf,Oil & Masala,Masalas,,
OD8191,Arutra,Food Grains,Atta & Flour,,
OD8192,Suresh,Oil & Masala,Spices,,
OD8193,Ravi,"Eggs, Meat & Fish",Eggs,,
OD8194,Sabeela,Fruits & Veggies,Organic Fruits,,
OD8195,Sheeba,Food Grains,Dals & Pulses,,
OD8196,Peer,"Eggs, Meat & Fish",Fish,,
OD8197,Muneer,Fruits & Veggies,Fresh Vegetables,,
OD8198,Muneer,Oil & Masala,Spices,,
OD8199,Suresh,Snacks,Noodles,,
OD8200,Arutra,Fruits & Veggies,Fresh Vegetables,,
OD8201,Vinne,Food Grains,Rice,,
OD8202,Sundar,Fruits & Veggies,Organic Vegetables,,
OD8203,Surya,Fruits & Veggies,Fresh Fruits,,
OD8204,Haseena,"Eggs, Meat & Fish",Eggs,,
OD8205,Willams,Beverages,Soft Drinks,,
OD8206,Rumaiza,Fruits & Veggies,Fresh Fruits,,
OD8207,Komal,"Eggs, Meat & Fish",Eggs,,
OD8208,Vidya,Bakery,Breads & Buns,,
OD8209,Arvind,Bakery,Cakes,,
OD8210,Ramesh,Beverages,Soft Drinks,,
OD8211,Sudeep,Food Grains,Rice,,
OD8212,Suresh,Food Grains,Dals & Pulses,,
OD8213,Ravi,Bakery,Biscuits,,
OD8214,Alan,"Eggs, Meat & Fish",Mutton,,
OD8215,Verma,Fruits & Veggies,Organic Fruits,,
OD8216,Sabeela,Beverages,Soft Drinks,,
OD8217,Sheeba,"Eggs, Meat & Fish",Chicken,,
OD8218,Haseena,Fruits & Veggies,Fresh Fruits,,
OD8219,Sundar,Beverages,Soft Drinks,,
OD8220,Sudeep,Food Grains,Dals & Pulses,,
OD8221,Shree,Fruits & Veggies,Organic Fruits,,
OD8222,Veena,Snacks,Noodles,,
OD8223,Vince,Fruits & Veggies,Organic Vegetables,,
OD8224,Haseena,Bakery,Cakes,,
OD8225,Ramesh,Food Grains,Dals & Pulses,,
OD8226,Sudha,"Eggs, Meat & Fish",Chicken,,
OD8227,Adavan,Bakery,Cakes,,
OD8228,Sundar,Beverages,Health Drinks,,
OD8229,Verma,Food Grains,Rice,,
OD8230,Ravi,Snacks,Cookies,,
OD8231,Arutra,Oil & Masala,Spices,,
OD8232,Sundar,Snacks,Cookies,,
OD8233,Vince,Bakery,Breads & Buns,,
OD8234,Hussain,"Eggs, Meat & Fish",Chicken,,
OD8235,Hafiz,Snacks,Chocolates,,
OD8236,Vidya,"Eggs, Meat & Fish",Fish,,
OD8237,Anu,Food Grains,Rice,,
OD8238,Jonas,"Eggs, Meat & Fish",Mutton,,
OD8239,Vince,Oil & Masala,Edible Oil & Ghee,,
OD8240,Veena,Fruits & Veggies,Fresh Vegetables,,
OD8241,Sharon,"Eggs, Meat & Fish",Mutton,,
OD8242,Suresh,Oil & Masala,Masalas,,
OD8243,Jonas,Fruits & Veggies,Fresh Vegetables,,
OD8244,Amrish,Beverages,Soft Drinks,,
OD8245,Ramesh,Fruits & Veggies,Organic Vegetables,,
OD8246,Mathew,"Eggs, Meat & Fish",Chicken,,
OD8247,Haseena,Fruits & Veggies,Fresh Fruits,,
OD8248,Harish,Bakery,Breads & Buns,,
OD8249,Hafiz,Bakery,Breads & Buns,,
OD8250,Komal,Bakery,Cakes,,
OD8251,Ridhesh,"Eggs, Meat & Fish",Mutton,,
OD8252,Veena,Snacks,Noodles,,
OD8253,Alan,Beverages,Health Drinks,,
OD8254,Veronica,Food Grains,Dals & Pulses,,
OD8255,Arvind,Beverages,Soft Drinks,,
OD8256,Shah,Snacks,Noodles,,
OD8257,Hussain,Snacks,Chocolates,,
OD8258,Sudha,Snacks,Cookies,,
OD8259,Adavan,Bakery,Breads & Buns,,
OD8260,Sheeba,Snacks,Chocolates,,
OD8261,Mathew,Snacks,Chocolates,,
OD8262,Komal,Snacks,Noodles,,
OD8263,Peer,"Eggs, Meat & Fish",Chicken,,
OD8264,Yusuf,Snacks,Cookies,,
OD8265,Willams,Fruits & Veggies,Organic Fruits,,
OD8266,Amrish,Snacks,Cookies,,
OD8267,Vinne,Fruits & Veggies,Organic Vegetables,,
OD8268,Vidya,Bakery,Breads & Buns,,
OD8269,Hussain,Snacks,Chocolates,,
OD8270,Amrish,Snacks,Chocolates,,
OD8271,Willams,Fruits & Veggies,Organic Fruits,,
OD8272,Amrish,Bakery,Cakes,,
OD8273,Sharon,"Eggs, Meat & Fish",Fish,,
OD8274,Muneer,Food Grains,Dals & Pulses,,
OD8275,Yusuf,"Eggs, Meat & Fish",Mutton,,
OD8276,Arvind,Bakery,Biscuits,,
OD8277,Alan,"Eggs, Meat & Fish",Eggs,,
OD8278,Hafiz,"Eggs, Meat & Fish",Fish,,
OD8279,Adavan,Oil & Masala,Spices,,
OD8280,Esther,Oil & Masala,Masalas,,
OD8281,Amy,Beverages,Health Drinks,,
OD8282,Verma,Beverages,Soft Drinks,,
OD8283,Veena,Fruits & Veggies,Fresh Fruits,,
OD8284,Komal,"Eggs, Meat & Fish",Chicken,,
OD8285,Komal,Oil & Masala,Spices,,
OD8286,Veena,Snacks,Noodles,,
OD8287,Surya,Fruits & Veggies,Fresh Fruits,,
OD8288,Komal,Snacks,Cookies,,
OD8289,Ridhesh,Fruits & Veggies,Organic Fruits,,
OD8290,Muneer,Fruits & Veggies,Organic Vegetables,,
OD8291,Vince,Fruits & Veggies,Fresh Fruits,,
OD8292,Yadav,Bakery,Breads & Buns,,
OD8293,Hafiz,"Eggs, Meat & Fish",Fish,,
OD8294,Amrish,Fruits & Veggies,Fresh Fruits,,
OD8295,Ramesh,Oil & Masala,Spices,,
OD8296,Muneer,Oil & Masala,Spices,,
OD8297,Sudeep,"Eggs, Meat & Fish",Chicken,,
OD8298,Arvind,Bakery,Cakes,,
OD8299,Akash,Food Grains,Organic Staples,,
OD8300,Surya,Snacks,Cookies,,
OD8301,Sudeep,Food Grains,Dals & Pulses,,
OD8302,Veena,Oil & Masala,Masalas,,
OD8303,Ganesh,Beverages,Health Drinks,,
OD8304,Sheeba,Bakery,Breads & Buns,,
OD8305,Malik,Bakery,Biscuits,,
OD8306,Anu,Beverages,Health Drinks,,
OD8307,Kumar,Oil & Masala,Masalas,,
OD8308,Shree,Beverages,Soft Drinks,,
OD8309,Sudha,"Eggs, Meat & Fish",Fish,,
OD8310,Verma,Fruits & Veggies,Organic Vegetables,,
OD8311,Sudha,Fruits & Veggies,Organic Vegetables,,
OD8312,Yadav,Snacks,Chocolates,,
OD8313,Vince,Bakery,Cakes,,
OD8314,Surya,Fruits & Veggies,Organic Fruits,,
OD8315,Vidya,"Eggs, Meat & Fish",Mutton,,
OD8316,Roshan,Bakery,Biscuits,,
OD8317,Mathew,Food Grains,Atta & Flour,,
OD8318,Peer,Food Grains,Organic Staples,,
OD8319,Sudeep,Snacks,Chocolates,,
OD8320,Sabeela,"Eggs, Meat & Fish",Mutton,,
OD8321,Akash,Food Grains,Atta & Flour,,
OD8322,Malik,Snacks,Cookies,,
OD8323,Sabeela,Fruits & Veggies,Organic Vegetables,,
OD8324,James,"Eggs, Meat & Fish",Chicken,,
OD8325,Shah,"Eggs, Meat & Fish",Mutton,,
OD8326,Ramesh,Snacks,Cookies,,
OD8327,Peer,Snacks,Chocolates,,
OD8328,Harish,Beverages,Health Drinks,,
OD8329,Amy,Fruits & Veggies,Fresh Vegetables,,
OD8330,Verma,Fruits & Veggies,Organic Fruits,,
OD8331,Amrish,Fruits & Veggies,Fresh Vegetables,,
OD8332,Jonas,Bakery,Breads & Buns,,
OD8333,Arutra,Fruits & Veggies,Fresh Vegetables,,
OD8334,Komal,Oil & Masala,Spices,,
OD8335,Yadav,Bakery,Biscuits,,
OD8336,Surya,Snacks,Cookies,,
OD8337,Jackson,Snacks,Noodles,,
OD8338,Vidya,Fruits & Veggies,Fresh Fruits,,
OD8339,Mathew,"Eggs, Meat & Fish",Fish,,
OD8340,Malik,Bakery,Breads & Buns,,
OD8341,Hafiz,Food Grains,Atta & Flour,,
OD8342,Komal,Fruits & Veggies,Organic Fruits,,
OD8343,Shree,Beverages,Health Drinks,,
OD8344,Arvind,Food Grains,Dals & Pulses,,
OD8345,Akash,"Eggs, Meat & Fish",Eggs,,
OD8346,Sudeep,Oil & Masala,Masalas,,
OD8347,Willams,Food Grains,Atta & Flour,,
OD8348,Hafiz,Oil & Masala,Masalas,,
OD8349,Ramesh,Oil & Masala,Edible Oil & Ghee,,
OD8350,Muneer,Beverages,Health Drinks,,
OD8351,Veronica,Beverages,Soft Drinks,,
OD8352,Amy,Bakery,Cakes,,
OD8353,Sudha,Food Grains,Organic Staples,,
OD8354,Sharon,Snacks,Chocolates,,
OD8355,Adavan,Fruits & Veggies,Fresh Vegetables,,
OD8356,Akash,Bakery,Breads & Buns,,
OD8357,Yusuf,Beverages,Soft Drinks,,
OD8358,Mathew,"Eggs, Meat & Fish",Mutton,,
OD8359,Krithika,Beverages,Health Drinks,,
OD8360,Ram,Beverages,Health Drinks,,
OD8361,Hussain,Beverages,Soft Drinks,,
OD8362,Jackson,Bakery,Breads & Buns,,
OD8363,Amrish,Snacks,Cookies,,
OD8364,Sundar,Beverages,Soft Drinks,,
OD8365,Vidya,Oil & Masala,Masalas,,
OD8366,Akash,"Eggs, Meat & Fish",Fish,,
OD8367,Ridhesh,Beverages,Health Drinks,,
OD8368,Jackson,Fruits & Veggies,Fresh Fruits,,
OD8369,Veena,Snacks,Chocolates,,
OD8370,Jonas,Oil & Masala,Edible Oil & Ghee,,
OD8371,Willams,Bakery,Biscuits,,
OD8372,Willams,Bakery,Biscuits,,
OD8373,Vidya,"Eggs, Meat & Fish",Mutton,,
OD8374,Krithika,"Eggs, Meat & Fish",Mutton,,
OD8375,Sabeela,Fruits & Veggies,Organic Fruits,,
OD8376,Sundar,Oil & Masala,Spices,,
OD8377,Malik,Food Grains,Organic Staples,,
OD8378,Ridhesh,Snacks,Chocolates,,
OD8379,Ganesh,Food Grains,Organic Staples,,
OD8380,Ravi,Oil & Masala,Masalas,,
OD8381,Vince,Food Grains,Organic Staples,,
OD8382,Verma,Fruits & Veggies,Fresh Vegetables,,
OD8383,Ganesh,Food Grains,Organic Staples,,
OD8384,Mathew,Snacks,Cookies,,
OD8385,Alan,Oil & Masala,Edible Oil & Ghee,,
OD8386,Peer,Beverages,Soft Drinks,,
OD8387,Suresh,"Eggs, Meat & Fish",Fish,,
OD8388,Sudha,Beverages,Health Drinks,,
OD8389,Ravi,Snacks,Chocolates,,
OD8390,Ravi,"Eggs, Meat & Fish",Fish,,
OD8391,Kumar,Snacks,Chocolates,,
OD8392,Yadav,Snacks,Chocolates,,
OD8393,Vince,Bakery,Cakes,,
OD8394,Hussain,Fruits & Veggies,Organic Fruits,,
OD8395,Suresh,Bakery,Biscuits,,
OD8396,Roshan,"Eggs, Meat & Fish",Chicken,,
OD8397,Ramesh,"Eggs, Meat & Fish",Eggs,,
OD8398,James,Beverages,Health Drinks,,
OD8399,Suresh,Oil & Masala,Masalas,,
OD8400,Roshan,Bakery,Biscuits,,
OD8401,Vidya,Bakery,Breads & Buns,,
OD8402,Yadav,Beverages,Soft Drinks,,
OD8403,Malik,Oil & Masala,Edible Oil & Ghee,,
OD8404,Amy,Snacks,Cookies,,
OD8405,Anu,"Eggs, Meat & Fish",Mutton,,
OD8406,Roshan,Fruits & Veggies,Fresh Fruits,,
OD8407,Malik,Fruits & Veggies,Organic Fruits,,
OD8408,Harish,"Eggs, Meat & Fish",Chicken,,
OD8409,Haseena,"Eggs, Meat & Fish",Mutton,,
OD8410,Alan,Oil & Masala,Edible Oil & Ghee,,
OD8411,Vince,"Eggs, Meat & Fish",Mutton,,
OD8412,Sudha,Fruits & Veggies,Organic Fruits,,
OD8413,Yusuf,Oil & Masala,Edible Oil & Ghee,,
OD8414,Sabeela,Bakery,Cakes,,
OD8415,Aditi,Food Grains,Organic Staples,,
OD8416,Sheeba,"Eggs, Meat & Fish",Eggs,,
OD8417,Veronica,Snacks,Chocolates,,
OD8418,Sundar,Fruits & Veggies,Organic Fruits,,
OD8419,Sharon,Snacks,Cookies,,
OD8420,Ridhesh,Beverages,Health Drinks,,
OD8421,Esther,"Eggs, Meat & Fish",Fish,,
OD8422,Komal,Oil & Masala,Masalas,,
OD8423,Ravi,Bakery,Biscuits,,
OD8424,Vinne,Fruits & Veggies,Organic Vegetables,,
OD8425,Vidya,Bakery,Breads & Buns,,
OD8426,Adavan,Snacks,Noodles,,
OD8427,Jonas,Fruits & Veggies,Fresh Fruits,,
OD8428,Arvind,Fruits & Veggies,Organic Vegetables,,
OD8429,Kumar,Snacks,Noodles,,
OD8430,Vinne,Bakery,Cakes,,
OD8431,Arvind,Fruits & Veggies,Organic Fruits,,
OD8432,Rumaiza,Beverages,Health Drinks,,
OD8433,Yusuf,Beverages,Soft Drinks,,
OD8434,Komal,"Eggs, Meat & Fish",Fish,,
OD8435,Ravi,Oil & Masala,Spices,,
OD8436,Aditi,Oil & Masala,Edible Oil & Ghee,,
OD8437,Jackson,Bakery,Biscuits,,
OD8438,Sharon,Beverages,Health Drinks,,
OD8439,Komal,Fruits & Veggies,Organic Fruits,,
OD8440,Harish,Snacks,Cookies,,
OD8441,Sharon,Oil & Masala,Edible Oil & Ghee,,
OD8442,Sudha,Snacks,Noodles,,
OD8443,Yadav,Snacks,Chocolates,,
OD8444,Ramesh,"Eggs, Meat & Fish",Eggs,,
OD8445,Willams,Fruits & Veggies,Organic Fruits,,
OD8446,Ridhesh,Beverages,Soft Drinks,,
OD8447,Kumar,Oil & Masala,Spices,,
OD8448,Sundar,Fruits & Veggies,Fresh Fruits,,
OD8449,Veena,"Eggs, Meat & Fish",Mutton,,
OD8450,Mathew,Snacks,Chocolates,,
OD8451,Roshan,Beverages,Soft Drinks,,
OD8452,Malik,Bakery,Breads & Buns,,
OD8453,Ravi,Oil & Masala,Spices,,
OD8454,Esther,Snacks,Chocolates,,
OD8455,Arvind,Food Grains,Rice,,
OD8456,Sudeep,"Eggs, Meat & Fish",Eggs,,
OD8457,Surya,Bakery,Breads & Buns,,
OD8458,Surya,"Eggs, Meat & Fish",Mutton,,
OD8459,Mathew,Bakery,Breads & Buns,,
OD8460,Vince,Bakery,Biscuits,,
OD8461,Ridhesh,Snacks,Cookies,,
OD8462,Veronica,Fruits & Veggies,Organic Vegetables,,
OD8463,Komal,Beverages,Soft Drinks,,
OD8464,Sharon,Snacks,Cookies,,
OD8465,Muneer,Beverages,Soft Drinks,,
OD8466,Willams,"Eggs, Meat & Fish",Fish,,
OD8467,Ganesh,Oil & Masala,Spices,,
OD8468,Sharon,Snacks,Cookies,,
OD8469,Akash,Bakery,Biscuits,,
OD8470,Muneer,Bakery,Cakes,,
OD8471,Roshan,Fruits & Veggies,Fresh Fruits,,
OD8472,Ramesh,Food Grains,Rice,,
OD8473,Yadav,Food Grains,Dals & Pulses,,
OD8474,Sudha,Food Grains,Rice,,
OD8475,Hafiz,Food Grains,Organic Staples,,
OD8476,Arutra,"Eggs, Meat & Fish",Eggs,,
OD8477,Komal,Fruits & Veggies,Organic Vegetables,,
OD8478,Roshan,Food Grains,Dals & Pulses,,
OD8479,Ravi,Beverages,Health Drinks,,
OD8480,Arutra,Food Grains,Dals & Pulses,,
OD8481,Hussain,Fruits & Veggies,Organic Vegetables,,
OD8482,Adavan,Snacks,Noodles,,
OD8483,Shree,Snacks,Cookies,,
OD8484,Roshan,Snacks,Chocolates,,
OD8485,Yusuf,Oil & Masala,Masalas,,
OD8486,Aditi,Snacks,Chocolates,,
OD8487,Vinne,Fruits & Veggies,Fresh Fruits,,
OD8488,Vinne,"Eggs, Meat & Fish",Eggs,,
OD8489,Shah,Oil & Masala,Spices,,
OD8490,Ramesh,"Eggs, Meat & Fish",Eggs,,
OD8491,Vince,Bakery,Cakes,,
OD8492,Harish,"Eggs, Meat & Fish",Chicken,,
OD8493,Sheeba,Snacks,Noodles,,
OD8494,Sabeela,Snacks,Chocolates,,
OD8495,Veena,Food Grains,Rice,,
OD8496,Shree,Food Grains,Rice,,
OD8497,Sharon,Snacks,Cookies,,
OD8498,Roshan,Beverages,Soft Drinks,,
OD8499,James,Fruits & Veggies,Fresh Fruits,,
OD8500,Willams,Food Grains,Dals & Pulses,,
OD8501,Ridhesh,Beverages,Soft Drinks,,
OD8502,Roshan,Food Grains,Dals & Pulses,,
OD8503,Willams,Beverages,Health Drinks,,
OD8504,Rumaiza,Oil & Masala,Spices,,
OD8505,Roshan,Food Grains,Atta & Flour,,
OD8506,Veena,"Eggs, Meat & Fish",Fish,,
OD8507,Sudeep,Bakery,Breads & Buns,,
OD8508,Sudeep,Bakery,Breads & Buns,,
OD8509,Yadav,Beverages,Health Drinks,,
OD8510,Rumaiza,Oil & Masala,Masalas,,
OD8511,Kumar,"Eggs, Meat & Fish",Mutton,,
OD8512,Ravi,Bakery,Cakes,,
OD8513,Haseena,Snacks,Noodles,,
OD8514,Esther,Snacks,Chocolates,,
OD8515,Vidya,Fruits & Veggies,Organic Fruits,,
OD8516,Arutra,Beverages,Soft Drinks,,
OD8517,Krithika,Fruits & Veggies,Fresh Vegetables,,
OD8518,James,Oil & Masala,Edible Oil & Ghee,,
OD8519,James,Oil & Masala,Masalas,,
OD8520,Jackson,Oil & Masala,Edible Oil & Ghee,,
OD8521,Peer,Oil & Masala,Spices,,
OD8522,Ridhesh,Bakery,Breads & Buns,,
OD8523,Muneer,Bakery,Cakes,,
OD8524,Ravi,Oil & Masala,Edible Oil & Ghee,,
OD8525,Vinne,Beverages,Soft Drinks,,
OD8526,Jackson,"Eggs, Meat & Fish",Eggs,,
OD8527,Krithika,Beverages,Health Drinks,,
OD8528,Hafiz,Fruits & Veggies,Organic Fruits,,
OD8529,Anu,Food Grains,Organic Staples,,
OD8530,Veronica,"Eggs, Meat & Fish",Chicken,,
OD8531,Mathew,Beverages,Health Drinks,,
OD8532,Peer,Beverages,Soft Drinks,,
OD8533,Alan,Fruits & Veggies,Organic Fruits,,
OD8534,Veronica,Fruits & Veggies,Organic Fruits,,
OD8535,Vidya,Oil & Masala,Edible Oil & Ghee,,
OD8536,Ramesh,Beverages,Soft Drinks,,
OD8537,Malik,"Eggs, Meat & Fish",Chicken,,
OD8538,Jonas,Oil & Masala,Edible Oil & Ghee,,
OD8539,Arutra,Snacks,Noodles,,
OD8540,Sudeep,Oil & Masala,Masalas,,
OD8541,Rumaiza,Beverages,Soft Drinks,,
OD8542,Vidya,Fruits & Veggies,Organic Vegetables,,
OD8543,Amy,Oil & Masala,Masalas,,
OD8544,Verma,"Eggs, Meat & Fish",Eggs,,
OD8545,Surya,Oil & Masala,Edible Oil & Ghee,,
OD8546,Rumaiza,Oil & Masala,Spices,,
OD8547,Sudha,Bakery,Cakes,,
OD8548,Arvind,Beverages,Health Drinks,,
OD8549,Verma,Beverages,Health Drinks,,
OD8550,Esther,Fruits & Veggies,Fresh Fruits,,
OD8551,Mathew,Oil & Masala,Spices,,
OD8552,Jackson,Fruits & Veggies,Organic Vegetables,,
OD8553,Vince,"Eggs, Meat & Fish",Fish,,
OD8554,Haseena,Fruits & Veggies,Fresh Fruits,,
OD8555,Muneer,Snacks,Cookies,,
OD8556,Kumar,Snacks,Noodles,,
OD8557,Krithika,Snacks,Chocolates,,
OD8558,Muneer,Food Grains,Dals & Pulses,,
OD8559,Jackson,Snacks,Chocolates,,
OD8560,Akash,Food Grains,Atta & Flour,,
OD8561,Sharon,Beverages,Health Drinks,,
OD8562,Jackson,"Eggs, Meat & Fish",Eggs,,
OD8563,Alan,Food Grains,Organic Staples,,
OD8564,Willams,Oil & Masala,Edible Oil & Ghee,,
OD8565,Anu,Beverages,Health Drinks,,
OD8566,Anu,Bakery,Cakes,,
OD8567,Anu,Beverages,Soft Drinks,,
OD8568,Sudha,Food Grains,Rice,,
OD8569,Vidya,Beverages,Health Drinks,,
OD8570,Arvind,Food Grains,Rice,,
OD8571,Krithika,Fruits & Veggies,Organic Fruits,,
OD8572,Vidya,Oil & Masala,Masalas,,
OD8573,Adavan,Snacks,Chocolates,,
OD8574,Kumar,Food Grains,Rice,,
OD8575,Ridhesh,Oil & Masala,Masalas,,
OD8576,Jackson,"Eggs, Meat & Fish",Mutton,,
OD8577,Akash,Fruits & Veggies,Fresh Fruits,,
OD8578,Hafiz,"Eggs, Meat & Fish",Mutton,,
OD8579,Haseena,Oil & Masala,Spices,,
OD8580,Hussain,Fruits & Veggies,Organic Vegetables,,
OD8581,Mathew,Beverages,Soft Drinks,,
OD8582,Akash,Food Grains,Rice,,
OD8583,Shree,Fruits & Veggies,Organic Fruits,,
OD8584,Arvind,Snacks,Cookies,,
OD8585,Arvind,Beverages,Health Drinks,,
OD8586,Roshan,Beverages,Soft Drinks,,
OD8587,Akash,"Eggs, Meat & Fish",Mutton,,
OD8588,Muneer,Oil & Masala,Edible Oil & Ghee,,
OD8589,Krithika,Oil & Masala,Edible Oil & Ghee,,
OD8590,Jonas,"Eggs, Meat & Fish",Chicken,,
OD8591,Sabeela,"Eggs, Meat & Fish",Mutton,,
OD8592,Sundar,Snacks,Noodles,,
OD8593,Akash,Snacks,Cookies,,
OD8594,Peer,Food Grains,Atta & Flour,,
OD8595,Vinne,Beverages,Health Drinks,,
OD8596,Kumar,Bakery,Breads & Buns,,
OD8597,Sheeba,Fruits & Veggies,Organic Fruits,,
OD8598,Akash,Beverages,Health Drinks,,
OD8599,Verma,"Eggs, Meat & Fish",Chicken,,
OD8600,Vinne,Fruits & Veggies,Fresh Fruits,,
OD8601,Krithika,Food Grains,Organic Staples,,
OD8602,Shah,Oil & Masala,Spices,,
OD8603,Amy,Snacks,Cookies,,
OD8604,Krithika,Oil & Masala,Spices,,
OD8605,Peer,"Eggs, Meat & Fish",Chicken,,
OD8606,Hussain,Bakery,Biscuits,,
OD8607,Peer,Snacks,Noodles,,
OD8608,Veena,Oil & Masala,Masalas,,
OD8609,Ganesh,Snacks,Cookies,,
OD8610,Muneer,Bakery,Breads & Buns,,
OD8611,Suresh,Fruits & Veggies,Fresh Fruits,,
OD8612,Jackson,Food Grains,Dals & Pulses,,
OD8613,Krithika,Oil & Masala,Edible Oil & Ghee,,
OD8614,Yadav,Beverages,Soft Drinks,,
OD8615,Yadav,Beverages,Soft Drinks,,
OD8616,Sheeba,"Eggs, Meat & Fish",Eggs,,
OD8617,Jonas,"Eggs, Meat & Fish",Eggs,,
OD8618,Jackson,Bakery,Breads & Buns,,
OD8619,Hafiz,Oil & Masala,Edible Oil & Ghee,,
OD8620,Muneer,Snacks,Cookies,,
OD8621,Ram,Beverages,Health Drinks,,
OD8622,Amy,Oil & Masala,Edible Oil & Ghee,,
OD8623,Mathew,Beverages,Soft Drinks,,
OD8624,Shree,Snacks,Noodles,,
OD8625,Krithika,Fruits & Veggies,Organic Fruits,,
OD8626,Harish,Beverages,Health Drinks,,
OD8627,Ramesh,Beverages,Health Drinks,,
OD8628,Rumaiza,Bakery,Cakes,,
OD8629,Vinne,"Eggs, Meat & Fish",Chicken,,
OD8630,Hafiz,Snacks,Chocolates,,
OD8631,Ridhesh,Bakery,Cakes,,
OD8632,Jonas,"Eggs, Meat & Fish",Chicken,,
OD8633,Vinne,Beverages,Soft Drinks,,
OD8634,Amrish,Snacks,Cookies,,
OD8635,Hussain,Snacks,Cookies,,
OD8636,Krithika,"Eggs, Meat & Fish",Chicken,,
OD8637,Willams,Bakery,Breads & Buns,,
OD8638,Yadav,Oil & Masala,Spices,,
OD8639,Amrish,Snacks,Noodles,,
OD8640,Ravi,Food Grains,Dals & Pulses,,
OD8641,James,Beverages,Soft Drinks,,
OD8642,Shree,Snacks,Cookies,,
OD8643,James,Oil & Masala,Edible Oil & Ghee,,
OD8644,Willams,Beverages,Health Drinks,,
OD8645,Ram,Snacks,Cookies,,
OD8646,Krithika,Fruits & Veggies,Organic Fruits,,
OD8647,Arutra,Bakery,Breads & Buns,,
OD8648,Roshan,Bakery,Biscuits,,
OD8649,Shah,"Eggs, Meat & Fish",Chicken,,
OD8650,Arvind,Fruits & Veggies,Fresh Fruits,,
OD8651,Amrish,Food Grains,Rice,,
OD8652,Ravi,Snacks,Chocolates,,
OD8653,Vinne,Bakery,Biscuits,,
OD8654,Amy,Beverages,Soft Drinks,,
OD8655,Haseena,Bakery,Biscuits,,
OD8656,Anu,Bakery,Breads & Buns,,
OD8657,Hussain,"Eggs, Meat & Fish",Mutton,,
OD8658,Krithika,Fruits & Veggies,Fresh Vegetables,,
OD8659,Anu,Oil & Masala,Masalas,,
OD8660,Sundar,"Eggs, Meat & Fish",Fish,,
OD8661,Yusuf,Food Grains,Rice,,
OD8662,Ganesh,Food Grains,Rice,,
OD8663,Aditi,Food Grains,Atta & Flour,,
OD8664,Anu,"Eggs, Meat & Fish",Mutton,,
OD8665,Veena,Food Grains,Dals & Pulses,,
OD8666,Vince,"Eggs, Meat & Fish",Chicken,,
OD8667,Sabeela,Food Grains,Rice,,
OD8668,Surya,Bakery,Cakes,,
OD8669,Vinne,Snacks,Chocolates,,
OD8670,Kumar,Bakery,Biscuits,,
OD8671,Alan,Bakery,Biscuits,,
OD8672,Anu,"Eggs, Meat & Fish",Chicken,,
OD8673,Kumar,Bakery,Cakes,,
OD8674,Jackson,Fruits & Veggies,Organic Fruits,,
OD8675,Rumaiza,"Eggs, Meat & Fish",Eggs,,
OD8676,Amrish,Beverages,Soft Drinks,,
OD8677,Ram,Snacks,Chocolates,,
OD8678,Aditi,Beverages,Health Drinks,,
OD8679,Shree,Fruits & Veggies,Fresh Vegetables,,
OD8680,Aditi,Oil & Masala,Masalas,,
OD8681,Shah,Beverages,Soft Drinks,,
OD8682,Suresh,Snacks,Cookies,,
OD8683,Arutra,Fruits & Veggies,Organic Fruits,,
OD8684,Sharon,"Eggs, Meat & Fish",Chicken,,
